dataset,sample_id,retriever,gold_document_count,recall_at_5,mrr_at_5,candidate_recall_at_20,candidate_artifact_id
pubmedqa,633,colbertv2,3,1.0,1.0,1.0,candidate:sha256:dc52e418a453c1c7581f2257bea7661b9396674ef2c4862412b063fe45b95710
pubmedqa,634,colbertv2,3,1.0,1.0,1.0,candidate:sha256:e85fff26f7c311ddf2a496c6d00ab169830f349712361fafdf9bb25e47915080
pubmedqa,635,colbertv2,3,1.0,1.0,1.0,candidate:sha256:43ef7f5b41e209e2d7c5cf7d70e30afda267ad008fa592a64d858247bb871736
pubmedqa,636,colbertv2,4,0.75,1.0,0.75,candidate:sha256:dbe50781b350cc9caecbd461d8d2b33b030ad7b802239133f999f0a28dd83bd3
pubmedqa,637,colbertv2,3,1.0,1.0,1.0,candidate:sha256:ef176b8b582f68748c9f44a901fd836c410bb8de55dc106d25165ba482ea3afe
pubmedqa,638,colbertv2,3,1.0,1.0,1.0,candidate:sha256:0ae5b5f4866e3151661a710b7d0d50da55419488a40368b58bf04ee44b692a39
pubmedqa,639,colbertv2,4,1.0,1.0,1.0,candidate:sha256:1fbe13c70db8940cfddfe98420a4eb56bb8b3e0617fa14da31794637a8a779ba
pubmedqa,64,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:fdaa296f63b1db64249b90be0eee9fabc57ce916c4b9d7684edf9f54de86ae64
pubmedqa,640,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:d8fcc62423c32d7379c97bc99384b76fd74cf8d7ace7d8e710a582883f1af754
pubmedqa,641,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:279a896af0c552539a3c47ec02573d3008114b238f4c0db625516ee23ea87649
pubmedqa,642,colbertv2,2,1.0,1.0,1.0,candidate:sha256:5b32a4d6628352a1008490a9f1f1e862477092630ac35c69aa142195f6db2714
pubmedqa,643,colbertv2,3,1.0,1.0,1.0,candidate:sha256:4462bc1c78133b9b59b661a71a57d5875823412b32511648c521a688276ed0ec
pubmedqa,644,colbertv2,3,1.0,1.0,1.0,candidate:sha256:51267e96531acebfed839a406124ce9f4383666ecff0b3a855fff3fafe90fbf3
pubmedqa,645,colbertv2,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:5f3e88a0e8511349719e00e23a295a6573c549b1d28628d90d3c310062996a45
pubmedqa,646,colbertv2,3,1.0,1.0,1.0,candidate:sha256:9c6704949a537b02a1f8d32805ce74936f844367c69c37752e38d041b9570b86
pubmedqa,647,colbertv2,3,1.0,1.0,1.0,candidate:sha256:41b7da5beef21b5a00d1370a287ea9347d2e973d3bab1dd44189cf09f48f5b22
pubmedqa,648,colbertv2,3,1.0,1.0,1.0,candidate:sha256:b6bc1b8988c15b51fae8b44b39ef655f1f66635877b47836717d1c7b26b8a20f
pubmedqa,649,colbertv2,3,1.0,1.0,1.0,candidate:sha256:23051a1ee1d99f14e6019fe3f8890c6c1b3ab9aeb4f9e9bc2382d202fd1356bc
pubmedqa,65,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:bd8f963de853463945e4722a1a0866d33af5353a777c6a70b7cfb3567845b765
pubmedqa,650,colbertv2,3,1.0,1.0,1.0,candidate:sha256:3bb7b9082c151c1a80559282fe96604e3c3c5505feddc1db37e4d2f134a498c7
pubmedqa,651,colbertv2,3,1.0,1.0,1.0,candidate:sha256:04d8b8c6bdde58e4ea8a19614e48c6e7bf7abb99ea705adc1a51e55815acb955
pubmedqa,652,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:c432ec9364039aada05c85923e1fdff606ea2026be24fcd13d99b93f186bd8b5
pubmedqa,653,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:74c0acd8b0e7ec3905f5bafc618fd8ff8899b4b47cd817b7d30733e2a409cda5
pubmedqa,654,colbertv2,4,0.5,1.0,0.75,candidate:sha256:3b9298de4b56028952f3fea06cac7bfcafade15cb445144a77054cbb697f4fce
pubmedqa,655,colbertv2,4,0.25,1.0,0.5,candidate:sha256:4bf97478927594a53d22abd534dd62196a25d50f4d0785f198e9afddf4368c49
pubmedqa,656,colbertv2,3,1.0,1.0,1.0,candidate:sha256:8b9251989760d0e382a71f3aa613b3493abf44df122e809787deb4d60e9abde2
pubmedqa,657,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:6968cddc71bb6bba549dedd407072f8711ecd92a69776b3498d6936f9db3906b
pubmedqa,658,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:4f44fb523e4cc5e45ea17626471369885cca5be4a7459ee1b20d7e76e5a284b5
pubmedqa,659,colbertv2,3,0.3333333333333333,1.0,1.0,candidate:sha256:383671d56ccc408bc3bb003d4aab6f6d794cc20cd43affc9a890cdb7816aeedd
pubmedqa,66,colbertv2,2,0.5,0.2,1.0,candidate:sha256:9304c41faa850703a603f392fc037f81b9299c97f276ab3fa2a0f4f45a43ff3d
pubmedqa,660,colbertv2,5,0.4,1.0,1.0,candidate:sha256:7b018c61939c500c5dd7f15f57d595ee355b9546286224e71241ef87f0191271
pubmedqa,661,colbertv2,5,0.8,1.0,0.8,candidate:sha256:976c8f1bcb760903a484e00fe05f3051c24802c2fd6885d708c4f0b7d6cd17ff
pubmedqa,662,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:9c8cd9926ff47d5886e59bb706045c2682a4a65dd3e4b3000c2a62e20ae58586
pubmedqa,663,colbertv2,3,1.0,1.0,1.0,candidate:sha256:65f454a5fe75e6b5cd0a4a6beb20e7d0e5ff9268efe82e3be816653098b1cd25
pubmedqa,664,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:d619c761b1a62aa3412d30edf4a719cec65d72f6eb4be7957386a6eeb27747f3
pubmedqa,665,colbertv2,3,1.0,1.0,1.0,candidate:sha256:0706c484a46d552b246256f58b1428cfda402e90a00b8542d63cf1a95c5d98c0
pubmedqa,666,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:c0df15c6f2aa77445a1e696d31ea3b72a58f9f871902cf21b63b2252ef7ce83c
pubmedqa,667,colbertv2,4,0.5,1.0,0.5,candidate:sha256:927679ea91c13239db8446844486f28dd29ebf46ebd8c2e344c79f1512b0967c
pubmedqa,668,colbertv2,2,1.0,1.0,1.0,candidate:sha256:efe928bae1d19c035b4e167668b0920adb61743f942eb42865a9493abfd06a34
pubmedqa,669,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:7855bd32c67c9306d96560f02c1bd56dec83f973c1b265305ce939048c5d1711
pubmedqa,67,colbertv2,6,0.3333333333333333,1.0,0.5,candidate:sha256:f11fba48982f24503f23d16e0a33b39a11ba78be51403044b5cf10a3270f458f
pubmedqa,670,colbertv2,3,1.0,1.0,1.0,candidate:sha256:1db879c92e83c0b84814d4fcbbf6a4893320f02353b517c8f755595230d80431
pubmedqa,671,colbertv2,3,1.0,1.0,1.0,candidate:sha256:fe89b694057c8ab9eb8a6327401abc431a8d4642ff0bedf00bd1870a90d24ee9
pubmedqa,672,colbertv2,3,1.0,1.0,1.0,candidate:sha256:ad834e6dc2f1e44b0bc05b7327aa112ccc79af79c2e6d312351003c037ce917f
pubmedqa,673,colbertv2,6,0.5,1.0,0.8333333333333334,candidate:sha256:d4b675b74778f3a55a474e41226615a13d547540d4aafda140bbb38af5f8c327
pubmedqa,674,colbertv2,7,0.2857142857142857,1.0,0.2857142857142857,candidate:sha256:561aac45c00a1ca0fc65e05b439738ff517087d369c34f4a6dda55646e417a07
pubmedqa,675,colbertv2,3,0.3333333333333333,1.0,1.0,candidate:sha256:06f80428996e4fc014c65ca8cde862bbb85f42eff2d1d34a646eac760f4e06ff
pubmedqa,676,colbertv2,2,1.0,1.0,1.0,candidate:sha256:cdfeb65d1cd4896560ff8dcb5da31efb5350e485e04f88e332201748f670e0e7
pubmedqa,677,colbertv2,3,1.0,1.0,1.0,candidate:sha256:add440c31b4145436fe3e3d468018c11c3032f15200d5775742bbce49f39fd0d
pubmedqa,678,colbertv2,3,1.0,1.0,1.0,candidate:sha256:f7b1a3ee3180ad99e3eca7ee49a2046ba5609e913214c09c0e15712c37ad042c
pubmedqa,679,colbertv2,4,0.75,1.0,0.75,candidate:sha256:17348a751f2a34ded5e10f235db465fcf953adae466fbfdf09c09b5e1dcfe06b
pubmedqa,68,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:e5b1201da2dc71a43c7cabe5c387ddfb241f472fa426cb174b15d5a67b2757b1
pubmedqa,680,colbertv2,3,1.0,1.0,1.0,candidate:sha256:460e03e176b4bd6886a9f2110c0961f1b683b0b6bd7ad8f42b36d489d983a242
pubmedqa,681,colbertv2,4,0.5,1.0,0.5,candidate:sha256:2cac49f5fec28ca4f34c9359008e44f40cbeec594436a6b08978234a45947d5e
pubmedqa,682,colbertv2,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:ddfcb7a0bb1411d19d689032628025b0e247a7b0355aeb4d1bd64694e3a420ec
pubmedqa,683,colbertv2,5,1.0,1.0,1.0,candidate:sha256:dcbda399c9a4c51debe5da2783f8f5b14937aff46e2cade5bcb759109a6bc128
pubmedqa,684,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:42f794c9d1531a77de6fd77f2ce2dc91930d3f9a4aa4abb90d685fd86d51fdfc
pubmedqa,685,colbertv2,3,1.0,1.0,1.0,candidate:sha256:859dcd2a65a7e7db0614b8f7dba49ba3c118e421ea0a75f107c3ce0098cc588d
pubmedqa,686,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:c254edfafd19d17bed168268802fde7319c0654eeb93ab3f91abc5b2844ed18b
pubmedqa,687,colbertv2,2,0.5,1.0,0.5,candidate:sha256:18c9157db01c67fdb7b243df33ed1a01dd705bb2a72fffe90f1bd287f7831cb7
pubmedqa,688,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:73a59eff84df103666d4dc9f81c78de8bdd7761acea26b5ac15309af60893511
pubmedqa,689,colbertv2,3,1.0,1.0,1.0,candidate:sha256:15cba07ca027997c3fb23e2de9fcb6b06c49a30db94e59dccb69ef43cda2cd6e
pubmedqa,69,colbertv2,3,1.0,1.0,1.0,candidate:sha256:c5154c32a53e05a91fbcbbf0c863bc90e392676dc003f9e88adbb4cf95e0ac33
pubmedqa,690,colbertv2,3,0.3333333333333333,1.0,1.0,candidate:sha256:7081fcc0daaa7e329540e590517b86f6cb864efb483038e22b2332d2cfb07357
pubmedqa,691,colbertv2,3,1.0,1.0,1.0,candidate:sha256:765e50689c6f8a35a71cbbf485cb6587e09b0816b77c08e374849473834316d9
pubmedqa,692,colbertv2,3,1.0,1.0,1.0,candidate:sha256:98a2bc2836a39f4a42f8d79a0668817600e5d2b49782ebb786610cb09facfaa7
pubmedqa,693,colbertv2,3,1.0,1.0,1.0,candidate:sha256:5f0a2b6a45c9e5ddc7680db2b270f67b5bffa3fa0d930596e935d22b7de26eb8
pubmedqa,694,colbertv2,2,0.5,1.0,1.0,candidate:sha256:de1e8334f7b0d7f63aefff698c60b9b1678cca94f468df77fbeb81928968e02b
pubmedqa,695,colbertv2,4,0.75,1.0,1.0,candidate:sha256:7c7b38e26b8d7b48aee1308f4f9f46e9d9e57742f8accd7735a54642afdd4164
pubmedqa,696,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:6314522d8911cb001cf911781128705b34c7e5e024b6747963e3a76e9399e29c
pubmedqa,697,colbertv2,6,0.16666666666666666,1.0,0.3333333333333333,candidate:sha256:8f5b80bc506e3bfdaf6e5a8eda6ea99ec9b019d251d03361774c45f4fd55cc07
pubmedqa,698,colbertv2,3,1.0,1.0,1.0,candidate:sha256:40d37ca24eece1d203ed011c1fa7d13d2948833146195abdf052540192f14b67
pubmedqa,699,colbertv2,4,0.25,1.0,0.5,candidate:sha256:b4deb22403c9b18dc0d6abd132d15b75fbe0c8d5aa7339a438d6602b0cc8b352
pubmedqa,7,colbertv2,3,1.0,1.0,1.0,candidate:sha256:b3f27ace712f40deaa98c94d247c04e8db0356ca4da4d3b5555f48908142964d
pubmedqa,70,colbertv2,2,1.0,1.0,1.0,candidate:sha256:c7df4ecdaceeb7dd51c5993d12f47b94124e2ff8a323b90daf067b63a79f3ed5
pubmedqa,700,colbertv2,3,1.0,1.0,1.0,candidate:sha256:e05f7d2439f1027e8f1afadc7ed009f81332899f5a7880471e7a0fb69e70bf70
pubmedqa,701,colbertv2,3,1.0,1.0,1.0,candidate:sha256:ea905144567285c8e2119b95e335ae0fe3d843256b05d267db8cce137edc86c1
pubmedqa,702,colbertv2,3,1.0,1.0,1.0,candidate:sha256:2bdba50e9fb7e13e1445a01d0538989ed4d27789c8338a91a32b96af4fda5879
pubmedqa,703,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:8d9c9c890278d500a5983bc26ddbb48607221860660a1d79df1167886736ee14
pubmedqa,704,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:459be54447480ba0d66446395e548bbf1d3176d1441c30ced7a021c61de33f7a
pubmedqa,705,colbertv2,2,1.0,1.0,1.0,candidate:sha256:13401f9d590694058c63bfcb8f39be7cb68f2214a2d2ac87795db954855d8e97
pubmedqa,706,colbertv2,3,1.0,1.0,1.0,candidate:sha256:4dfd7124d9e02d2dfd8181650e93beb2abad641a939bfbf63dad652718d1cd5d
pubmedqa,707,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:73b207d25d782d026b04aef8b7c53cbd4318991eca8627155e07595bf0eebd70
pubmedqa,708,colbertv2,3,1.0,1.0,1.0,candidate:sha256:f0e7abb0deff465f2e266dc98a3f73ccb911b5322b79f6f0690a38435998ffb2
pubmedqa,709,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:19161f288f387f81a9d31f7ce790b0113608a1e654222534dcec4a369373f7dd
pubmedqa,71,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:306d6144abea1d972023044fbf0035e73c28e6bd7f07bdb8436d86c2d9987010
pubmedqa,710,colbertv2,3,1.0,1.0,1.0,candidate:sha256:bd17a1bff03bf859e5cb93d2319266af8b6f321273a9e83a432fec6df9efccd6
pubmedqa,711,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:843fdba0192027f2e10848ebd20bda23caf38052e8ed1a1658e4a6b4a1f9d6e3
pubmedqa,712,colbertv2,3,1.0,1.0,1.0,candidate:sha256:a04ab3887f24b5d9585a54b212806d1ff684ca30584bfaa36f4c1b16e18a8f1a
pubmedqa,713,colbertv2,3,0.3333333333333333,0.5,0.6666666666666666,candidate:sha256:c76d3bc406540525bab13baee29e363e5595f6f04b07de459c853e60f3e548b4
pubmedqa,714,colbertv2,5,0.6,1.0,0.8,candidate:sha256:ad33d3b7638ffc5266383d9dbf71ad046dc0421cd235f149b04eda42e15814ef
pubmedqa,715,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:5559ebe671578d89b5d529d0233c07d63cf1db2ef13c38aceade8c7433209c73
pubmedqa,716,colbertv2,3,1.0,1.0,1.0,candidate:sha256:564b5116ba49c0cae45a1de8bb57e15b21c9a2f0f5dcef30b1fd860f3d081aca
pubmedqa,717,colbertv2,4,1.0,1.0,1.0,candidate:sha256:16de659e78a719e718726071385525283d5ed4c5942e01ae4d4ae1339b9b5014
pubmedqa,718,colbertv2,3,1.0,1.0,1.0,candidate:sha256:e855c67be5b8a54af7993fa7002000110ae9e044af100b6815275e8ba06084e2
pubmedqa,719,colbertv2,2,1.0,1.0,1.0,candidate:sha256:369b344e7ca3d6d285326c1edd76040dce2ce7e01f2feb06fd1e527b27ef3b2b
pubmedqa,72,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:8cd19fe184eb17694d25fdd4d80fef53a00cd0f8139a432993c685f9d69c8fac
pubmedqa,720,colbertv2,2,1.0,1.0,1.0,candidate:sha256:8c3176cc228b556d0d81b991d6c4ad794c6e0ab3c45904b9d851a07026fbf000
pubmedqa,721,colbertv2,7,0.2857142857142857,1.0,0.42857142857142855,candidate:sha256:8151a421c28f8528873576da5db191026d03af7c22c1caad70697914b67371c8
pubmedqa,722,colbertv2,3,1.0,1.0,1.0,candidate:sha256:d90cd1b640a94bea6663e687cfd7647f39f35eab5290dec12bd4df592de9eef7
pubmedqa,723,colbertv2,5,0.6,1.0,0.6,candidate:sha256:f1a23adebc8c30316fa498f37cded33a634356bd023e44fea07cf0a4639bd569
pubmedqa,724,colbertv2,3,1.0,1.0,1.0,candidate:sha256:daefba551ede78791083f5da014f2f6a868445086b7d7a813843db4f906bb608
pubmedqa,725,colbertv2,3,1.0,1.0,1.0,candidate:sha256:97e1ee2b44ba99431e23e22712415c230787a26c243c78627203fb9faae4a91e
pubmedqa,726,colbertv2,6,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:a30acbff55115ec08eaae3e526c49eb55d1efd57240eed35deaa1269a85a24de
pubmedqa,727,colbertv2,3,1.0,1.0,1.0,candidate:sha256:561194c0cb74912459fe0fc6f5ba4c03ec714cbf2badd8600b51ce1d78507b3c
pubmedqa,728,colbertv2,3,1.0,1.0,1.0,candidate:sha256:3bf962411574dde6f5608492025a2d8b9ed73bdff1e65f3dd3deb9809ce94931
pubmedqa,729,colbertv2,6,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:f181de2371cb79a48279eb34272bf391ae92f6c633a1fdadb0a5b8e033282e1f
pubmedqa,73,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:8b40330a380cbb58ffe21295e398ca59ecf80a79ce5403fbde075617536b123f
pubmedqa,730,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:d9cea3a14e7971c3ce4da13d291065104ea4e5ccbe4399e0a01c3779918e1914
pubmedqa,731,colbertv2,2,0.5,0.3333333333333333,1.0,candidate:sha256:538e981afcbdb7e9fe66012a50aa0217ac794273561ac14fba285cb7d402cc81
pubmedqa,732,colbertv2,3,1.0,1.0,1.0,candidate:sha256:433262f588fa6be948d073036bad2681ebd3847fc8b87d84789f380519980815
pubmedqa,733,colbertv2,6,0.5,1.0,0.5,candidate:sha256:de3e4c576f1b1d8c870262f7986213ecd6fadc08506c8491fa44bb6db8bde869
pubmedqa,734,colbertv2,5,0.2,0.3333333333333333,0.2,candidate:sha256:0538fe2aaea26050e0c1770b230414fddcb9cac9d49be40086287efaf7543f63
pubmedqa,735,colbertv2,3,1.0,1.0,1.0,candidate:sha256:dcd25584bbe6852598139635407822d6eea1237fc93257188d37441b958f89b7
pubmedqa,736,colbertv2,3,1.0,1.0,1.0,candidate:sha256:451dd086e50998dffd1d0ece02e6b7a60ce854a332e8fc122458aa64247c34be
pubmedqa,737,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:2442de3e88622d6860168b77fb40b7b2e996455446b6394f6b1acc5026be4ae2
pubmedqa,738,colbertv2,7,0.5714285714285714,1.0,0.5714285714285714,candidate:sha256:0766e4674fc9f3d433d07283bdc2db21d172d88450abf1eda945ad7cb9a719a6
pubmedqa,739,colbertv2,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:c58a2f2833ced10b6bb2a8768e85fdc193674fb4094d42af66f336e15e67330a
pubmedqa,74,colbertv2,3,0.6666666666666666,0.5,1.0,candidate:sha256:53b67be1bd09c02b4debef76b1e12b40aefc6ab5e5a13cc51d7fa4a178484dfd
pubmedqa,740,colbertv2,3,1.0,1.0,1.0,candidate:sha256:73b4b5e0309f10f43a359eb906d2f0467d60f4d1d1e8ce81e99b6ddce1bdf6a0
pubmedqa,741,colbertv2,3,1.0,1.0,1.0,candidate:sha256:606908409462b38680ee0bd48887e7de178b4da036a713f4801da6e60fd1e85e
pubmedqa,742,colbertv2,3,1.0,1.0,1.0,candidate:sha256:c43e2a862aa9928b66be366781bd681fc18c0e537597cafcb84b8d1eb9e15bd1
pubmedqa,743,colbertv2,4,1.0,1.0,1.0,candidate:sha256:8776bb775ffca48855fa953cee2eed0195e732648537a9c79156c472cded2772
pubmedqa,744,colbertv2,2,0.5,1.0,0.5,candidate:sha256:e5051835464ec0cde536bdfe866a38af1e084fec9168c8464f3d38dd09ace871
pubmedqa,745,colbertv2,3,1.0,1.0,1.0,candidate:sha256:7be18b1696788801ec7480f238ebc30c76a4b1a0aa273065ba078383530ed21f
pubmedqa,746,colbertv2,4,0.75,1.0,0.75,candidate:sha256:b8c6aefc4e340bf1e8f2c7d491f6e7e78dfa4db8a8cdab60b0f2da85b1df0764
pubmedqa,747,colbertv2,6,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:8f8937e2c37019ceba47fbe1112d7b18d840a86e246b3e08c0d31c1c6244664a
pubmedqa,748,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:a5812a57caf9b51631ac9b62c518ae178daf626777b2860e8f8b83561044477b
pubmedqa,749,colbertv2,3,1.0,1.0,1.0,candidate:sha256:d2d5d55fe269d8b928c2e09057ee4e19810625d927971b6baa1e85df59a9f62e
pubmedqa,75,colbertv2,3,1.0,1.0,1.0,candidate:sha256:d617fef0c83913acc31775f8c9064b697f5f39c56588c431d8e001cb724c9238
pubmedqa,750,colbertv2,3,1.0,1.0,1.0,candidate:sha256:ae45a81fe3b679065559435e03889aad6f178bd5725ffdee21cfba967c1c1d19
pubmedqa,751,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:3815666d50bc32f6def490d04d17fb301c01180af28dda6d7f625a8614bfd8ce
pubmedqa,752,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:7965301691a1063501885728697779bb8cb1f280bd86d7747dc5a74f4fd39a03
pubmedqa,753,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:e89f62e9bcb3e242cfdf4dd17dbf5f33bfcdc51f880a0dd68908ea6c5d19dd1b
pubmedqa,754,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:9a679dec834a287ffe9c604124fdf35c0f975038a481bb06cc3888162cdad4db
pubmedqa,755,colbertv2,3,1.0,1.0,1.0,candidate:sha256:c48afece3ef6ca2b6efb7bce4dfd0ceec5df7653d7e27d3f5dd82e0685a0cf3f
pubmedqa,756,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:076998fc6183377c021d1ff78894b4b2729b412f74344af81ba6ae251a348d74
pubmedqa,757,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:d03b213a09494c67b5742520ac0023adb366b266ff68ae7876b70cd207fb9821
pubmedqa,758,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:8ee0f6ca9a178c13d739e4ad99c0d94809cc6d99ede6f8f595f6501480b1fe68
pubmedqa,759,colbertv2,3,1.0,1.0,1.0,candidate:sha256:9578463a799b2cc498a7976bcdd2a00bcb5b983f6c0f7e0b0c86df55cb0b725b
pubmedqa,76,colbertv2,3,1.0,1.0,1.0,candidate:sha256:dc4962fcc22f0c33891c4502dff5ca2daaea1e847f077aef724bfcfd2e2d0c20
pubmedqa,760,colbertv2,4,0.5,1.0,0.75,candidate:sha256:a74a7c2219d8cd9bca6d3b32084c672815e97f22a391bd1674800da09b873e1a
pubmedqa,761,colbertv2,3,1.0,1.0,1.0,candidate:sha256:71121a94fe5e6b45f22b987432eeb2c4b3df0e4d88b85d479c11cb2ed8188940
pubmedqa,762,colbertv2,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:987079cfa579177631bfbfd6bd9bc076d37db730b0b732e6e4cefa93d4e97e07
pubmedqa,763,colbertv2,2,0.5,1.0,0.5,candidate:sha256:48242af570c4931a3ac5f2745dac7c613bb4acd7577b35270c181a183f8f2b5f
pubmedqa,764,colbertv2,4,0.75,1.0,1.0,candidate:sha256:897aa3f6a0a01311385930bb3aea3957c6ec27c286d50da709059b214b7bd040
pubmedqa,765,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:b485d5fed9ed66772041429e4f0bd3247a4c134964aa65b016242b6706538f7d
pubmedqa,766,colbertv2,3,1.0,1.0,1.0,candidate:sha256:369f6cfc1e6654f6a24d0fded2e7ad23c3bd7825daaecc1dcef7de56aa8e20c5
pubmedqa,767,colbertv2,2,1.0,1.0,1.0,candidate:sha256:3c9bec3c325068f81549a661410052a16a42fc76672fd55f54f00f796afb5865
pubmedqa,768,colbertv2,4,0.25,1.0,0.25,candidate:sha256:a890d68b0114c7aa7e30acd308201e6ad5ed8fff0e0b6595408955a097c34d86
pubmedqa,769,colbertv2,3,0.6666666666666666,1.0,1.0,candidate:sha256:6c4ed0bdaa80f179b443a4c9b5169863a36494e7414dbef4a4a98530fe997c78
pubmedqa,77,colbertv2,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:8375bc8f1917dd3d23b543b2bb258fbaf0060a9247eda19296afee255eb18600
pubmedqa,770,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:11e4f5fc7695257785daff6474d2407efaa4e6babb0515bd45a0bdb3c49dcefa
pubmedqa,771,colbertv2,3,1.0,1.0,1.0,candidate:sha256:e239859634757578b16f3cc5dcff5ac9b4a575cf8e67f239cd5b343dfda862a6
pubmedqa,772,colbertv2,5,0.2,1.0,0.4,candidate:sha256:26197c5ae28717f0ac2a08c6b8c4a54ef11bd44bd35363ece74bb3ffc9f52117
pubmedqa,773,colbertv2,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:4c54dfdd415a51e9da172030fcaa9015706c09e22bfdca764d1cbf372653c199
pubmedqa,774,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:8470fbe0eadf9f10bf779307b502a86653597aea7a26ca1f27b55ac6e7b720f9
pubmedqa,775,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:9fd5430a9b19baede87a47afc6c92eaf1b22fe63bc432c1e942ec5a39630a488
pubmedqa,776,colbertv2,3,1.0,1.0,1.0,candidate:sha256:8babd12bc0598176ad5894f43b5d11b39deb1e43cc7f03356ccab4cf86f0982f
pubmedqa,777,colbertv2,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:d35e29fa867ab58ee46ea3f5ff14294df4f085aa394fba67d8fcecd0fe001691
pubmedqa,778,colbertv2,4,1.0,1.0,1.0,candidate:sha256:a7354030fd2fd33d27cd63f06b135a7e36fef7196c520e11f02fc14c9ac5d662
pubmedqa,779,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:91d9930215edd70a7f3b6c985e88d84bd3faaabb61a2066638c7e2b4a423b64f
pubmedqa,78,colbertv2,3,1.0,1.0,1.0,candidate:sha256:6d285a6109546c946a61a22984d8843b1e8970d6da84f04b8212821060c3af1e
pubmedqa,780,colbertv2,4,0.25,1.0,0.5,candidate:sha256:74fab7a48aaeb88ee6c44b09d53e376fca6494ba512cc682736fd7a558409123
pubmedqa,781,colbertv2,6,0.5,1.0,0.5,candidate:sha256:3c9e96de3160dc5d40572d821b18cf7eda691baff9ab4f58a5bff62b06d3d71f
pubmedqa,782,colbertv2,3,1.0,1.0,1.0,candidate:sha256:2920f8c48ed2a989ab513fd4372c26934b8fb3fbfce9296a920ab359b390c4ea
pubmedqa,783,colbertv2,4,0.5,1.0,0.5,candidate:sha256:c39104a5578514fe6562a7931d7288c9202647d331b8b6956d609e6eb96c865e
pubmedqa,784,colbertv2,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:76f06e231de0be204ce0f008f7a573f387061ee72509057436093725df7175b0
